poi_id,category,name,long,lat
1287,Petrol_station,Petronas,101.7631770000,3.1465320000
8456,Mall,AEON IPOH STATION 18,101.0717660000,4.5438650000
2185,Maxis,Maxis @ Takacom Cellular Sdn. Bhd.,101.5491400000,3.0840890000
12820,Hotel,Hotel K T Mutiara,103.1364240000,5.3297940000
16017,Cafe,Roquette Cafe,101.0774200000,4.5967450000
17149,Pet_store,Shmoo Pet Care,102.4174074000,3.4401475000
13847,Hotel,Lumut Valley Resort Condominium Sdn Bhd,100.6301630000,4.2316990000
10719,Restaurant,Hot & Roll,102.2401980000,6.1166170000
11030,Restaurant,Ta Chi Nyonya House,102.2527880000,2.2032590000
12226,Restaurant,Kim Gary Restaurant,101.6076060000,3.0733020000
2780,Petrol_station,Shell,101.7524230000,3.1297060000
15271,Cafe,S Bistro,100.3619390000,6.1237920000
4889,Petrol_station,Caltex Felda Lok Heng,104.1160840000,1.6974750000
16292,Cafe,Hui Sing Cafe,110.3446480000,1.5132640000
13572,Hotel,THE CITILITE HOTEL,103.3353640000,3.8148420000
5072,Petrol_station,Taman Ungku Tun Aminah Furniture Centre (Bhpetrol),103.6657490000,1.5264230000
15239,Cafe,La Promise Bakery and Cafe,100.7419870000,4.8503490000
10167,Bank,Maybank Paka,103.4417770000,4.6217600000
6527,Convenience_store,MyNEWS.com @ Tesco Puchong,101.6158640000,3.0346640000
5353,Convenience_store,"7-eleven @ Kampung Semut Api, Kota Bharu",102.2675000000,6.1874400000
7200,Convenience_store,Giant @ Jalan 1/125E,101.7024710000,3.0827780000
16233,Cafe,Myra Bistro,103.7302500000,1.4651550000
8744,Bank,AFFIN ISLAMIC Kuala Terengganu Branch,103.1348990000,5.3306060000
2796,Petrol_station,Shell,101.7652880000,2.9431510000
13851,Hotel,Grand Court Hotel,101.0114910000,4.0022620000
1927,Maxis,Maxis Mobile Sdn. Bhd.,100.4639370000,5.8609140000
2797,Petrol_station,Shell,101.6161560000,3.1436500000
10670,Restaurant,KFC,102.1445170000,6.0428050000
7085,Convenience_store,Tesco Taiping,100.7301760000,4.8659450000
4989,Petrol_station,Bhpetrol Jerteh,102.4938210000,5.7380730000
2506,Celcom,Celcom Telecentre,103.7677030000,1.4777050000
7595,Pharmacy,Guardian,101.6473600000,3.0866010000
6994,Convenience_store,Econsave Taman Petani Jaya,100.4877780000,5.6313890000
6489,Convenience_store,Central Mini Mart,110.3393200000,1.5233150000
12051,Restaurant,Casa Del Mar Langkawi,99.7224710000,6.2966790000
9650,Bank,Maybank,99.8492000000,6.3218100000
6029,Convenience_store,JM Frozen Mini Market,100.4270840000,6.2662930000
10112,Bank,Bank Simpanan Nasional Bakri,102.6570280000,2.0422930000
15443,Cafe,Kluang Trading And Coffee Manufacturer Company,103.3249560000,2.0222360000
3701,Petrol_station,Shell,103.4245030000,1.4884860000
15648,Cafe,Chillers,116.0902330000,5.9648130000
1003,Petrol_station,Petronas Jalan Putatan,116.0487120000,5.8983700000
722,Petrol_station,PETRONAS - Peringgit Jaya,102.2510280000,2.2147600000
10820,Restaurant,Nikko Japanese Restaurant,114.0092310000,4.4242290000
15911,Cafe,Kedai Kopi Chip Heng,100.3933070000,5.3871480000
168,Mall,Sunshine City,100.3253430000,5.4123980000
8111,Pharmacy,Guardian,110.3860090000,1.5157380000
6179,Convenience_store,7-Eleven,101.5413300000,3.0566600000
331,Petrol_station,Petronas,101.9372410000,2.7209100000
15438,Cafe,The Coffee Bean & Tea Leaf,103.6330000000,1.6086100000
12403,Restaurant,Bubble Penguinz Igloo Tuaran,116.2334710000,6.1778600000
9230,Bank,Bank Rakyat @ Kulai,103.5933450000,1.6654690000
602,Petrol_station,PETRONAS - Bandar Darulaman - New,100.4296420000,6.2369550000
3767,Petrol_station,Shell Juta Mesra,103.4243270000,2.1299030000
8254,Electronics_store,Senheng Electric @ Delta Mall,111.8460220000,2.3123370000
10046,Bank,Atm - Bsn Underwater World Langkawi,99.7289050000,6.2878490000
14746,Hotel,Hotel Rasa Sayang Johor Bahru,103.7592040000,1.4625210000
1965,Maxis,Maxis @ Five Star Mobile Enterprise,100.7440110000,4.8487730000
7906,Pharmacy,Guardian @ Medan Sentral Bintulu,113.0670960000,3.2690980000
353,Petrol_station,Petron Jalan Utara Tawau,117.8798850000,4.2814600000
16547,Stadium,Stadium Bola Keranjang,111.6357920000,2.1688550000
16548,Stadium,Hang Tuah Stadium,102.2453120000,2.2028830000
1614,Digi,Digi Jalan Sultan Ismail,103.1365590000,5.3298860000
363,Petrol_station,"PETRONAS - Km 3, Jalan Kuhara (Kuhara 2)",117.8877510000,4.2862830000
7598,Pharmacy,Guardian,101.6104300000,3.1383300000
3687,Petrol_station,Shell,101.5267610000,3.0828160000
9018,Bank,Maybank,100.3690400000,6.1195100000
3059,Petrol_station,Shell Pekan Simpang,100.7067080000,4.8195960000
5984,Convenience_store,7-11 Jalan Sia Her Yam Segamat,102.8226840000,2.5047350000
3567,Petrol_station,Shell Gemas,102.6125410000,2.5813070000
11087,Restaurant,Pizza Hut Bukit Pasir,102.9393690000,1.8654580000
4831,Petrol_station,Caltex Sungai Ular,103.3949510000,4.0361630000
5718,Convenience_store,Lailek Minik Market,103.1135280000,1.8641940000
12601,Restaurant,The Dyak Coffeeshop,110.3559110000,1.5406160000
2039,Maxis,Maxis,103.8148000000,1.5221300000
10296,Bank,Public Bank,103.6895990000,1.5159680000
8773,Bank,Ocbc Bank Kota Bharu,102.2374120000,6.1267230000
16836,Pet_store,Pusat Binatang Kesayangan Comel,100.4842089000,5.2786510000
4617,Petrol_station,Caltex Jalan Kamunting Lama,100.7225920000,4.8936160000
6850,Convenience_store,PASARAYA BORONG SAKAN JERANTUT,102.3685820000,3.9348460000
17045,Pet_store,101 Com. Enterprise,101.9366885000,2.7224038000
2329,Celcom,Celcom @ Jalan Paya Besar,100.5517660000,5.4247020000
8763,Bank,Bank Simpanan Nasional Utama Kuala Terengganu,103.1347270000,5.3294610000
3876,Petrol_station,Shell,117.7562610000,5.7554310000
7113,Convenience_store,Tesco Seri Alam,103.8690690000,1.4970840000
10730,Restaurant,Hameediyah Restaurant,100.3322770000,5.4187290000
8614,Bank,Public Bank Jalan Tapah,101.4454000000,3.0519500000
16377,Amusement_park,Laser Warzone,101.6182010000,3.0439320000
10704,Restaurant,EDDE RESTAURANT MACHANG KELANTAN MALAYSIA,102.2171400000,5.7656200000
10871,Restaurant,Restaurant Sun Tuck Kee,101.0840620000,4.5939770000
11102,Restaurant,Restaurant Rong Cheng ,103.0700970000,2.0100050000
15025,Cafe,Tawau North Cafe,117.8932260000,4.2823170000
6695,Convenience_store,Mydin Mart,101.6186100000,3.0795600000
7651,Pharmacy,"Guardian @ Fajar Complex, Tawau",117.8909960000,4.2452710000
7202,Convenience_store,Giant @ Plaza OUG,101.6716410000,3.0820340000
14596,Hotel,DAHIMAH'S GUEST HOUSE,103.3881930000,4.8728820000
4045,Petrol_station,Petron Kg Jambu Taiping,100.7326630000,4.8454680000
1567,Digi,Digi Centre,101.6201060000,3.1189760000
12189,Restaurant,KFC Kijal Beach Resort,103.4532330000,4.3864040000
8494,Mall,Aeon Fantasy,101.5370100000,3.3166270000
10018,Bank,Atm - Public Bank Benta,101.9658000000,4.0167400000
16580,Stadium,Stadium Hoki Taman Daya,103.7604110000,1.5430990000
4108,Petrol_station,Petron,101.6173100000,3.0813400000
4023,Petrol_station,Petron Kelab Cinta Sayang,100.5079200000,5.6515600000
6866,Convenience_store,Kedai D'Mart,102.8999660000,2.5958550000
12207,Restaurant,A&W Kemaman,103.4216920000,4.2333910000
12216,Restaurant,Restoran Yen Teng,103.4268300000,4.2287900000
6733,Convenience_store,MYDIN BUKIT JAMBUL,100.2908520000,5.3347790000
14476,Hotel,Golden Gate Hotel,103.4287580000,4.2303490000
4037,Petrol_station,Petron,101.1183330000,4.6091870000
8732,Bank,CIMB Bank @ Padang Hiliran,103.1293920000,5.3104950000
1400,Petrol_station,PETRONAS - Sekinchan - New,101.1029870000,3.5075120000
7281,Convenience_store,Giant Supermarket,102.2587980000,2.1866580000
9316,Bank,Atm - Cimb Bank Shahida Kompleks Bintulu,113.0391890000,3.1730020000
43,Golf,Titiwangsa Golf Course,101.7127600000,3.1799100000
10714,Restaurant,Restoran Payang Serai,102.2462370000,6.1323620000
4498,Petrol_station,Caltex Jalan Semenyih,101.8003060000,2.9906920000
12970,Hotel,Red Inn Penang,100.3367590000,5.4190150000
2789,Petrol_station,Shell,101.6007460000,3.1499300000
7974,Pharmacy,Guardian,103.2553900000,3.9113200000
14562,Hotel,Mersing Inn,103.8444680000,2.4317790000
6156,Convenience_store,Syarikat Haji Ibrahim Anak Beranak,102.5463050000,3.7679270000
98,Mall,Parkson Suria KLCC,101.7120900000,3.1581540000
7627,Pharmacy,Guardian,101.6718800000,3.0823000000
2833,Petrol_station,Shell,117.9100250000,4.2513160000
8979,Bank,Bank Muamalat Ipoh,101.0842760000,4.5964930000
13982,Hotel,Rest House,102.4208590000,3.4534130000
12281,Restaurant,Medan Selera Seri Panchor,103.8376540000,2.4293540000
9764,Bank,Bank Simpanan Nasional @ Bestari Jaya,101.4069700000,3.3781380000
6502,Convenience_store,7-Eleven Malaysia: Store 1040 - Jalan Tun Jugah,110.3534320000,1.5156200000
1182,Petrol_station,Petronas,101.8444300000,3.8155400000
1894,Maxis,MAXIS Tawau,117.8919440000,4.2462550000
306,Petrol_station,PETRONAS - Balakong 1,101.7424180000,3.0244090000
5607,Convenience_store,7-Eleven,101.7785760000,3.2041620000
9919,Bank,Bank Islam Raub,101.8579450000,3.7897770000
13065,Hotel,Mh Hotel Sdn.Bhd.,101.1164580000,4.6218110000
6343,Convenience_store,"7-Eleven Jalan Besar, Tanjung Karang",101.1786480000,3.4251380000
425,Petrol_station,Petronas @ Km 4 Jalan Sultan Yahya Petra,102.2599210000,6.1052500000
16388,Amusement_park,Break The Code Plus - Gurney Plaza,100.3098930000,5.4382640000
10153,Bank,Bank Simpanan Nasional @ Dungun,103.4138030000,4.7559160000
12338,Restaurant,Warung Kak Yah,103.0316690000,5.0673750000
4805,Petrol_station,Caltex Taman Teratai,103.6149320000,1.5648520000
4890,Petrol_station,Caltex Jalan Genting Kelang,101.7271300000,3.2072300000
1329,Petrol_station,PETRONAS - Kechau,101.9751810000,4.2441070000
1877,Maxis,Maxis Centre,101.7509900000,3.1578400000
2037,Maxis,Maxis @ Cosmos Communication,102.9348730000,1.8574790000
10644,Restaurant,Kfc Paya Keladi,103.1369710000,5.3330940000
2988,Petrol_station,Shell,114.0040380000,4.4260930000
2923,Petrol_station,Shell Malaysia (Mulia Jaguh Sdn. Bhd.),102.1434560000,6.0283200000
6046,Convenience_store,"7-eleven @ Taman Batik Puteri, Lumut",100.6154730000,4.2098310000
4559,Petrol_station,Caltex,100.4670940000,5.6343060000
2472,Celcom,Celcom @ Jalan Haji Manan,103.3204430000,2.0356610000
14175,Hotel,Hotel Milton,101.9078580000,3.5216820000
16336,Amusement_park,Desa Waterpark,101.6931880000,3.0989110000
9748,Bank,Hong Leong Islamic Bank @ Taman Sri Gombak,101.6990760000,3.2364770000
15288,Cafe,Bendang Kitchen,100.3606870000,6.1016710000
4595,Petrol_station,Caltex Simpang Empat,100.3811670000,6.0270800000
12709,Hotel,Concorde Hotel Kuala Lumpur,101.7059840000,3.1556190000
13341,Hotel,"Hotel Pintar, Parit Raja",103.0993110000,1.8566150000
9053,Bank,Bank Simpanan Nasional @ Kuala Kedah,100.3164240000,6.0946430000
14345,Hotel,Mui's Apartment,101.4082230000,4.5050370000
2462,Celcom,Celcom @ Mascom Cellular,102.2316110000,2.4698690000
5404,Convenience_store,Petronas Kuala Ketil,100.6456550000,5.6069520000
16669,Pet_store,Pets Station Enterprise,101.6275455000,3.1987036000
16674,Pet_store,Red Crystal Pets And Aquarium Shop,101.6227933000,3.0251800000
3050,Petrol_station,Shell Ipoh Garden,101.1111590000,4.6120590000
3123,Petrol_station,Shell,111.8292330000,2.2899150000
226,Putra LRT,RapidKL Kelana Jaya (KJ24) LRT Station,101.6036370000,3.1125660000
2450,Celcom,Celcom @ Melaka,102.2604470000,2.1857830000
14405,Hotel,Mannja Homestay,100.9905360000,3.6683950000
14951,Hotel,Hotel London,118.1189780000,5.8412780000
1108,Petrol_station,"Petronas - Kelebang, Langkawi",99.8465240000,6.3228420000
1862,Maxis,Maxis,101.8559100000,2.9314900000
4618,Petrol_station,Caltex,101.0960070000,4.6424050000
9511,Bank,Public Bank,115.7452600000,5.3462750000
14866,Hotel,Four Points By Sheraton Kuching,110.3500590000,1.5024650000
4328,Petrol_station,Petron,116.0770020000,5.9856420000
15745,Cafe,Trific light .taman tangkak jaya,102.5499220000,2.2720220000
11664,Restaurant,Restoran Tawakkal,118.6093420000,4.4792520000
4717,Petrol_station,Caltex Tangkak,102.5416580000,2.2705630000
12539,Restaurant,Ah Fatt Restoran,101.8579290000,3.7909210000
9777,Bank,Maybank @ Triang,102.4147030000,3.2444640000
6703,Convenience_store,Mydin Mart,101.6705160000,3.1302940000
1283,Petrol_station,Petronas Station Jalan Kolam Ayer Ampang,101.7543410000,3.1601840000
11099,Restaurant,Domino's,103.3211210000,2.0348270000
13981,Hotel,Sherwinton Hotel Sdn Bhd (Main Office),102.3488220000,3.4822380000
14885,Hotel,Drop in Guest House,110.3575540000,1.5542930000
3788,Petrol_station,Shell Jalan Yahya Awal,103.7544660000,1.4641550000
9291,Bank,Standard Chartered Bintulu Branch,113.0416270000,3.1713630000
2123,Maxis,Maxis @ NSS Automation Trading,100.6914220000,4.2156620000
16798,Pet_store,Pretty Pets,101.1190410000,4.6062139000
16184,Cafe,Secret Recipe (Port Dickson),101.8270820000,2.5666400000
15791,Cafe,Coconut Island Cafe,101.2905770000,4.1099280000
3890,Petrol_station,Petron,101.6282300000,3.2069500000
3899,Petrol_station,Petron,101.4185180000,3.0047560000
11981,Restaurant,Fratini's Authentic Italian Cuisine,115.2444150000,5.2779360000
12481,Restaurant,Hussain Nasi Kandar Bintang Maju,100.6454510000,4.2099350000
7967,Pharmacy,Guardian Pharmacy GCH Retail (Malaysia) Sdn. Bhd. (667035-P),101.8440450000,2.9448780000
2932,Petrol_station,Shell,100.2613060000,5.2949210000
2073,Maxis,Maxis @ Utama Mobileworld Sdn. Bhd.,103.9009320000,1.7292100000
16767,Pet_store,Happy Doggie Pets & Grooming Centre,100.3043510000,5.3390259000
13436,Hotel,MY INN,113.0479480000,3.1997610000
14860,Hotel,Batik Boutique Hotel.,110.3535600000,1.5565930000
5241,Convenience_store,"7 Eleven @ Impian Meridian, Usj 1",101.6161000000,3.0643030000
16387,Amusement_park,Simleisure,100.3085240000,5.4343760000
15532,Cafe,Station 1 Cafe Melaka Raya,102.2534950000,2.1871960000
3484,Petrol_station,Shell,115.9339490000,5.7350160000
12652,Restaurant,Balin Roofgarden Bistro & Bar,118.1165940000,5.8385440000
9917,Bank,Ambank Raub,101.8615400000,3.7967970000
3639,Petrol_station,Shell,101.8598200000,3.7964060000
14752,Hotel,BlueBell Hotel,103.6869480000,1.5418050000
7,Golf,The Legends Golf & Country Resort Bhd.,103.6032230000,1.6511190000
3674,Petrol_station,Shell,102.5295200000,3.4877650000
9115,Bank,Public Bank,102.2512330000,2.1958460000
6175,Convenience_store,7-11 Desa Permai Indah,100.2991720000,5.3498560000
1553,Petrol_station,Petronas Chini,102.9426930000,3.3742490000
15280,Cafe,Restaurant Ruhanum,100.4206490000,6.3321410000
13546,Hotel,Residence Inn Cherating,103.3988350000,4.1283390000
5838,Convenience_store,"7-eleven @ Jalan Sungai Jarom, Jenjarom",101.4984050000,2.8768540000
6514,Convenience_store,Guardian Pharmacy (M) Sdn. Bhd.,110.3415640000,1.5478290000
10629,Restaurant,Madam Bee's Kitchen,103.1325220000,5.3326720000
4409,Petrol_station,Petron Jalan Rozhan,100.4841350000,5.3374180000
14007,Hotel,Classic Cosy Inn,102.3282610000,3.4870220000
14768,Hotel,Homestay Pak Alias,100.6513200000,4.1815750000
15556,Cafe,Hailam Kopitiam @ Putra Nilai,101.7950240000,2.8133420000
10880,Restaurant,A Lai I Japanese Restaurant,101.1201330000,4.6176950000
3504,Petrol_station,Shell Jalan Penampang Donggongon,116.1007430000,5.9111290000
7115,Convenience_store,Tesco @ KSL City,103.7623070000,1.4855190000
4401,Petrol_station,Petron Felda Chemomoi,102.2421580000,3.2412870000
8609,Bank,UOB,101.6253240000,3.1909080000
9584,Bank,Atm - Maybank Labuan Financial Park,115.2493070000,5.2764090000
14883,Hotel,De Palma Waterfront Kuching,110.3557990000,1.5578600000
8402,Electronics_store,Onking Chain-Store (M) Sdn. Bhd.,101.4446520000,3.0954460000
10744,Restaurant,Old Town White Coffee,100.3066820000,5.3342700000
2951,Petrol_station,Shell,100.2745060000,5.3018610000
6814,Convenience_store,PASARAYA BORONG SAKAN RENGIT,103.1495260000,1.6830430000
11061,Restaurant,Starbucks Coffee -Melaka Raya,102.2534330000,2.1890800000
9075,Bank,Easy RHB @ Sungai Merah,111.8468500000,2.3275600000
9602,Bank,Maybank,102.4027920000,2.8107600000
17024,Pet_store,Peng Poh Pet Shop,101.9389869000,2.7294551000
11950,Restaurant,The Coffee Bean & Tea Leaf @ Genting Highland,101.7899880000,3.4263710000
6632,Convenience_store,KK Supermart & Superstore Sdn. Bhd.,101.3735860000,3.1372860000
8630,Bank,Menara UOB,101.6950900000,3.1546100000
3556,Petrol_station,Shell Jalan Buloh Kasap Segamat,102.8073640000,2.5202740000
1549,Petrol_station,Petronas Jalan Utara Sandakan,118.0612960000,5.8636370000
12311,Restaurant,"Zenxin Organic Food Malaysia @ Kluang, Taman Berlian",103.2946040000,2.0165750000
2166,Maxis,Maxis Mobile Sdn. Bhd.,111.6681500000,1.1369460000
2784,Petrol_station,Shell,101.6115700000,3.1326230000
6488,Convenience_store,Family Mart,110.3405050000,1.5452070000
7925,Pharmacy,Guardian,101.6941200000,3.2347700000
8843,Bank,Maybank,100.3182660000,5.3963860000
6173,Convenience_store,7-11 Desa Universiti,100.2989020000,5.3522530000
15625,Cafe,El Centro,116.0762000000,5.9844270000
5232,Convenience_store,7-Eleven,101.7649050000,3.0803590000
3150,Petrol_station,Shell,102.5920400000,2.0596320000
16863,Pet_store,Ideal Pet Store,100.4220280000,6.2634120000
8125,Pharmacy,Guardian,118.1200860000,5.8389820000
4286,Petrol_station,Petron,101.5879230000,3.1883230000
10545,Restaurant,Restoran Fatty Crab,101.6125200000,3.1148100000
2152,Maxis,Visual Telecommunication & Service (Maxis),101.4475030000,3.0482270000
6345,Convenience_store,99 Speed Mart @ Pasir Penambang,101.2502210000,3.3407550000
10620,Restaurant,KFC @ Kuala Terengganu 2,103.1332840000,5.3309920000
8916,Bank,Rhb Bank Jalan Nakhoda Gampar,113.9872700000,4.3948610000
9138,Bank,Bank Islam Jasin,102.4300680000,2.3116860000
7710,Pharmacy,Guardian Pharmacy,100.3061430000,5.4504540000
885,Petrol_station,Petronas @ Jalan Larkin,103.7526080000,1.4786580000
11411,Restaurant,Diamond Restaurant,116.0811750000,5.9595650000
6662,Convenience_store,Orange,116.0717330000,5.9780630000
11936,Restaurant, Pineforest,101.7688460000,3.3947620000
8298,Electronics_store,Senheng Selayang Paragon Utama,101.6535640000,3.2639510000
1560,Digi,Digi,101.7099000000,3.1440300000
14238,Hotel,Hotel AIFA,115.2434760000,5.2782460000
7461,Pharmacy,Watson's,101.6270000000,3.1302800000
16543,Stadium,Kompleks Sukan Universiti Utara Malaysia,100.5044420000,6.4736540000
9282,Bank,Maybank,102.5677860000,2.0478660000
16047,Cafe,Old Town White Coffee,99.7244450000,6.2965730000
14632,Hotel,New Wave Hotel Nilai 1,101.8068200000,2.8112140000
8431,Mall,AEON MaxValu Damansara Damai,101.5933900000,3.1918140000
7079,Convenience_store,Tesco Extra Seberang Jaya,100.4049580000,5.4056030000
5415,Convenience_store,"7-eleven @ Jalan Asaad, Kulim",100.5550160000,5.3701660000
15658,Cafe,Horizon Cafe,116.0719720000,5.9761250000
8992,Bank,Rhb Bank Ipoh Garden South,101.1201730000,4.6060600000
9356,Bank,Maybank,101.7639790000,2.9423720000
6047,Convenience_store,7-Eleven,100.9841000000,3.7696400000
9385,Bank,Bank Muamalat Seksyen 9 Bandar Baru Bangi,101.7553390000,2.9590820000
8551,Mall,The Store,101.9372790000,2.7240050000
3530,Petrol_station,Shell Jalan Pasar Awam Beaufort,115.7438990000,5.3448270000
6271,Convenience_store,"7-eleven @ Jalan Gambang, Kuantan",103.2142640000,3.7625460000
144,Mall,BlackBall Queensbay Mall,100.3066910000,5.3337560000
17032,Pet_store,Akuarium Taman Ria Maju Enterprise,101.5000710000,2.8762870000
13494,Hotel,Hotel De Leon,118.3283500000,5.0205910000
1002,Petrol_station,Petronas Jalan Lintas Kepayan,116.0635170000,5.9230720000
12463,Restaurant,KFC @ Nusa Bestari,103.6556740000,1.4970480000
16293,Cafe,Khatulistiwa Cafe Restaurant,110.3512080000,1.5583600000
13059,Hotel,Tower Regency Hotel And Apartments,101.0878870000,4.6002620000
13450,Hotel,Diamond Inn,113.0454370000,3.1687770000
16164,Cafe,The Coffee Bean & Tea Leaf Giant Shah Alam,101.5491580000,3.0838940000
9448,Bank,Agrobank Cenih Baru,103.2375540000,4.1206530000
3171,Petrol_station,Shell,102.2917800000,2.2490180000
7118,Convenience_store,Tesco Bukit Indah,103.6629710000,1.4823320000
14895,Hotel,"Chinatown Inn, Kuching",110.3559860000,1.5559260000
14917,Hotel,Margarita Hotel,110.3483570000,1.5546470000
11556,Restaurant,Tai Ah (Air-Cond) Restaurant,102.8480000000,2.4842100000
7737,Pharmacy,Guardian,101.0415390000,4.4717940000
13064,Hotel,Paragon City Hotel,101.1111940000,4.6150840000
7690,Pharmacy,Guardian Komtar Penang,100.3293170000,5.4148610000
8309,Electronics_store,Senheng Electric (KL) Sdn. Bhd. (Berjaya Megamall Showroom),103.3290930000,3.8153810000
6113,Convenience_store,"7-Eleven Taman Sri Selayang, Batu Caves",101.6725540000,3.2354320000
8871,Bank,Public Bank @ Prai,100.3879780000,5.3877570000
828,Petrol_station,PETRONAS - Kangkar Pulai,103.5940740000,1.5581480000
13058,Hotel,DWJ Hotel,101.0961440000,4.6015700000
3008,Petrol_station,Shell,101.1179490000,4.6060220000
3216,Petrol_station,Shell,103.2289600000,1.8954830000
16289,Cafe,Deli Cafe Patisseries,110.3485690000,1.5574320000
9683,Bank,Maybank,101.0413860000,4.4719550000
901,Petrol_station,Petronas,101.7280400000,3.1424270000
5285,Convenience_store,100 Yen Sdn. Bhd.,117.9162340000,4.2613360000
8027,Pharmacy,Guardian,100.9858260000,3.6743890000
10277,Bank,United Overseas Bank (Malaysia) Berhad,116.2348340000,6.1685610000
3015,Petrol_station,Shell,101.0960070000,4.6424050000
12837,Hotel,Scout Inn Resort,103.1116560000,5.3851090000
4939,Petrol_station,BHPetrol,101.7366560000,3.0822180000
1770,Digi,Digi Sdn. Bhd.,101.4558560000,3.0500590000
6476,Convenience_store,7-11 Batu Kawa,110.3077650000,1.5128020000
1490,Petrol_station,Petronas,110.1597460000,1.4184000000
11835,Restaurant,Cuppacakes by Wondermilk,101.6210200000,3.1356690000
7931,Pharmacy,Guardian,101.6235070000,3.1367550000
5129,Petrol_station,Bhpetrol Jalan Lumut Sitiawan,100.7003750000,4.2186270000
9931,Bank,UOB,101.8572770000,3.7919350000
10860,Restaurant,Sin Yoon Loong,101.0769900000,4.5931810000
3155,Petrol_station,Shell,101.8561380000,2.4767860000
4149,Petrol_station,Petron Teluk Kemang,101.8556670000,2.4673090000
5133,Petrol_station,Bhpetrol Jalan Bentong - Raub,101.8532750000,3.7722920000
3498,Petrol_station,Shell Bandau,115.8107740000,5.4896800000
10050,Bank,Agrobank Kuala Perlis,100.1326120000,6.3997650000
13712,Hotel,Hotel Pulau Labuan,115.2415870000,5.2789740000
499,Petrol_station,"PETRONAS - Bertam Perdana, Kepala Batas",100.4496160000,5.5174640000
10367,Bank,Bank Pertanian Malaysia Berhad @ Raub,101.8560430000,3.7953150000
1199,Petrol_station,Petronas Sunway Batu Caves,101.6877430000,3.2358980000
3856,Petrol_station,Shell Jalan Batu Lintang,110.3526940000,1.5397190000
7023,Convenience_store,Econsave,103.5158870000,1.5005890000
4269,Petrol_station,Petron,101.6902230000,3.2350550000
5438,Convenience_store,"7-eleven @ Taman Pauh Indah, Permatang Pauh",100.4207530000,5.3752560000
14189,Hotel,Hotel Cahaya,101.5230560000,3.6897760000
5685,Convenience_store,"7-eleven @ Jalan Lim Swee Sim, Kluang",103.3319120000,2.0416490000
3757,Petrol_station,Shell,101.7051440000,3.0394920000
11690,Restaurant,Bei Hai Restaurant,101.6434020000,3.2417920000
16796,Pet_store,Hup Fatt Pets,101.0862538000,4.6007468000
15774,Cafe,Each a Cup,100.3729630000,6.1225740000
7151,Convenience_store,Tesco Stores (Malaysia) Sdn. Bhd.,101.6443860000,3.2367980000
9006,Bank,RHB Bank Jalan Tunku Ibrahim,100.3680450000,6.1174650000
7349,Convenience_store,Giant @ Pesiaran Bandar Rawang,101.5793090000,3.3248120000
786,Petrol_station,Petronas Machap Arah Selatan,103.2298300000,1.8951600000
13944,Hotel,Gombak Star Hotel,101.6816510000,3.2365160000
776,Petrol_station,"PETRONAS - Simpang Kanan 2, Batu Pahat",103.2969750000,2.0124820000
763,Petrol_station,PETRONAS Petrol Station,103.2837580000,2.0120580000
17325,Pet_store,Kedai Burung & Makanan Haiwan Boon,100.4944139000,5.6407130000
6940,Convenience_store,Econsave,101.4189360000,2.9954560000
2822,Petrol_station,Shell,101.5019100000,3.0632580000
5844,Convenience_store,7-11 Perindustrian Nilai 3,101.8048530000,2.8532030000
9002,Bank,Public Bank,100.1951070000,6.4356020000
3651,Petrol_station,Shell Kuala Selangor,101.2561570000,3.3306450000
9698,Bank,Maybank,100.5753870000,4.2134520000
1736,Digi,Digi Specialised Store,103.3891890000,1.4783850000
9664,Bank,Ambank Kampar,101.1505220000,4.3114760000
2267,Celcom,Celcom @ Jalan PJS 8/6,101.6116030000,3.0763880000
14093,Hotel,Hotel China Town Inn,101.6978100000,3.1439680000
4309,Petrol_station,Petron Jalan Rahang,101.9700680000,2.6921940000
16943,Pet_store,Kedai Burung & Ikan Akuarium Impara,103.3016310000,2.0194330000
14465,Hotel,Six Villa Inn,103.3925060000,4.6945480000
13790,Hotel,My Hotel Langkawi,99.8509890000,6.3197610000
13241,Hotel,Corus Paradise Resort Port Dickson,101.8213510000,2.5197380000
12319,Restaurant,Restoran Togok & Cafe,102.6464650000,1.9579310000
8845,Bank,CIMB Bank Tanjung,100.3412900000,5.4164290000
7998,Pharmacy,Guardian @ Warisan Square,116.1125450000,6.0120870000
92,Mall,Mid Valley Megamall,101.6772200000,3.1175920000
302,Petrol_station,Petronas,101.6782810000,2.8611020000
5887,Convenience_store,Pasar Mini Efa,103.3370590000,3.8362300000
15576,Cafe,JING-SI BOOKS & CAFE,103.3313510000,3.8193800000
3140,Petrol_station,Shell Sibu,111.8411490000,2.2961880000
460,Petrol_station,Petronas,100.3039400000,5.3884660000
12304,Restaurant,Medan Selera,103.6223370000,2.6532230000
15992,Cafe,Burger Mat Salai,101.9097390000,3.5217670000
5440,Convenience_store,"7-eleven @ Sunshine Square, Bayan Lepas",100.2898580000,5.3220970000
11089,Restaurant,NINETEEN EIGHTIES MUSIC BAR CAFE,103.3200800000,2.0383220000
599,Petrol_station,PETRONAS - Mergong,100.3499610000,6.1284720000
3927,Petrol_station,Petron,101.7201800000,3.1471210000
2099,Maxis,Maxis @ Speed Communications Centre,103.3239000000,3.8249730000
9685,Bank,Ambank Langkap,101.1481030000,4.0732810000
